date,title,abstract
2018-04-17,Tesla says Model 3 production shut down temporarily,"SAN FRANCISCO Tesla Inc  has temporarily suspended its Model 3 assembly line in what the company said on Monday was a planned production pause, as the automaker continues to face challenges ramping up its new sedan."
2018-04-17,China sets timeline to scrap foreign stake limits for auto sector,"BEIJING, April 17 China's state planner said on Tuesday the country will scrap foreign ownership limits on commercial vehicle firms in 2020 and lift restrictions on passenger vehicle firms in 2022."
2018-04-17,UPDATE 2-Tesla says Model 3 production shut down temporarily,"SAN FRANCISCO, April 16 Tesla Inc has temporarily suspended its Model 3 assembly line in what the company said on Monday was a planned production pause, as the automaker continues to face challenges ramping up its new sedan."
2018-04-19,UPDATE 2-California agency probing Tesla on occupational safety,April 18 Tesla Inc is being probed by a California agency for occupational safety after a report that the electric carmaker failed to disclose serious injuries at a Fremont factory.
2018-04-20,FAW Group to invest in Chinese-funded EV startup Byton - Byton CEO,"BEIJING, April 20 China's state-owned automaker FAW Group agreed to invest a ""significant amount of money"" in Chinese-funded electric vehicle startup Byton, the startup's co-founder and chief executive, Carsten Breitfeld, said on Friday."
2018-04-20,Trade tensions with U.S. testing resolve of Chinese consumers,"BEIJING Guo Qingshan delights in riding his 400,000 yuan ($63,839) Harley-Davidson  motorbike around Beijing's suburbs."
2018-04-20,REFILE-WIDER IMAGE-Trade tensions with U.S. testing resolve of Chinese consumers,"BEIJING, April 20 Guo Qingshan delights in riding his 400,000 yuan ($63,839) Harley-Davidson motorbike around Beijing's suburbs."
2018-04-20,PRESS DIGEST- British Business - April 20,April 20 The following are the top stories on the business pages of British newspapers. Reuters has not verified these stories and does not vouch for their accuracy.
2018-04-26,CORRECTED-Tesla's board against proposal to require independent chairman,"April 26 Tesla Inc's board recommended on Thursday that shareholders vote against a proposal that would require the electric car maker's chairman to be an independent director, ahead of its annual meeting."
2018-04-26,Musk's 'no new capital' promise faces scrutiny when Tesla reports results,"SAN FRANCISCO Investors are accustomed to the bold promises of Tesla Inc's  Elon Musk, but his assertion that the electric vehicle maker will not need more funds this year has many scratching their heads. How can the chief executive deliver on his many goals without a fresh infusion of outside cash?"
2018-04-26,Musk's 'no new capital' promise faces scrutiny when Tesla reports results,"SAN FRANCISCO, April 26 Investors are accustomed to the bold promises of Tesla Inc's Elon Musk, but his assertion that the electric vehicle maker will not need more funds this year has many scratching their heads. How can the chief executive deliver on his many goals without a fresh infusion of outside cash?"
2018-04-26,Tesla Autopilot chief leaves to join Intel,Tesla Inc's  Autopilot chief Jim Keller is leaving the electric vehicle manufacturer to join chipmaker Intel Corp .
2018-04-26,UPDATE 1-Tesla Autopilot chief leaves to join Intel,April 26 Tesla Inc's Autopilot chief Jim Keller is leaving the electric vehicle manufacturer to join chipmaker Intel Corp.
2018-04-26,'Small-town kids' shape future of China's consumption,"XINXIANG, China The bright lights of Beijing or Shanghai have never held much allure for Wu Tongxu, a 24-year-old civil servant earning a modest salary in the nondescript city of Xinxiang in China's central Henan province. | Video"
2018-04-26,"BRIEF-Kynikos' Chanos Says is short Tesla, Dunkin Brands, Restaurant Brands - CNBC",* SHORT-SELLER JIM CHANOS SAYS HAS BEEN SHORT ON TESLA FOR FOUR YEARS - CNBC
2018-04-26,"Tesla's head of Autopilot leaves, ex-Apple exec to succeed","April 26 Tesla Inc said on Thursday Jim Keller, the head of its low-voltage hardware, Autopilot software and infotainment, is leaving the automaker to focus on microprocessor engineering with another company."
2018-04-26,BRIEF-Tesla's Autopilot Chief Jim Keller Has Stepped Down From Role,* TESLA'S AUTOPILOT CHIEF JIM KELLER HAS STEPPED DOWN FROM ROLE - SPOKESPERSON
2018-05-02,U.S. safety agency says 'did not assess' Tesla Autopilot effectiveness,"WASHINGTON A U.S. traffic safety regulator on Wednesday contradicted Tesla Inc's claim that the agency had found that its Autopilot technology significantly reduced crashes, saying that regulators ""did not assess"" the system's effectiveness in a 2017 report."
2018-05-02,UPDATE 1-U.S. safety agency says 'did not assess' Tesla Autopilot effectiveness,"WASHINGTON, May 2 A U.S. traffic safety regulator on Wednesday contradicted Tesla Inc's claim that the agency had found that its Autopilot technology significantly reduced crashes, saying that regulators ""did not assess"" the system's effectiveness in a 2017 report."
2018-05-02,Breakingviews - Tesla speeding toward capital raise crunch time,"NEW YORK (Reuters Breakingviews) - Tesla is speeding toward capital-raise crunch time. The electric-car maker on Wednesday reported a loss of $710 million in the first three months of the year. It also experienced a slew of other problems, including annoying a regulator after disclosing information about a fatal crash and losing more key staff."
2018-05-02,BRIEF-Tesla Reports Q1 GAAP Net Loss Of $4.19 Per Share,* QUARTERLY TOTAL REVENUE $3.41 BILLION VERSUS $2.70 BILLION REPORTED LAST YEAR
2018-05-02,U.S. safety agency: prior probe did not assess 'effectiveness' of Tesla Autopilot,"WASHINGTON, May 2 The U.S. National Highway Traffic Safety said Wednesday that a prior investigation into Tesla Inc's semi-autonomous ""Autopilot"" self-driving system did not assess the ""effectiveness"" of the technology."
2018-05-02,Tesla Model 3 production target on track,"May 2 Tesla Inc on Wednesday said its Model 3 production target remains on track, expecting about 5,000 per week in about two months."
2018-05-02,Nikola Motor sues Tesla alleging design patent violation,"Nikola Motor Co, which makes hydrogen-powered semi trucks, filed a lawsuit on Tuesday against electric automaker Tesla Inc  alleging design patent infringements."
2018-05-02,Nikola Motor sues Tesla alleging design patent violation,"May 2 Nikola Motor Co, which makes hydrogen-powered semi trucks, filed a lawsuit on Tuesday against electric automaker Tesla Inc alleging design patent infringements."
2018-05-03,Hedge fund heaps criticism on Tesla after Musk's conference call,"NEW YORK A small hedge fund manager who has long been betting against Tesla Inc  on Thursday redoubled his call for the stock to fall to zero, comments that came as investors were already hammering the electric car maker."
2018-05-03,Hedge fund heaps criticism on Tesla after Musk's conference call,"NEW YORK, May 3 A small hedge fund manager who has long been betting against Tesla Inc on Thursday redoubled his call for the stock to fall to zero, comments that came as investors were already hammering the electric car maker."
2018-05-03,"Musk's conduct, Tesla stock slide make $700 million profit for short-sellers","NEW YORK Short-sellers who had targeted Tesla Inc  logged a $700 million paper profit on Thursday after the stock fell nearly 9 percent a day after Chief Executive Elon Musk stunned analysts by dodging ""boring"" questions about the electric car maker's financial outlook. | Video"
2018-05-03,"UPDATE 1-Musk's conduct, Tesla stock slide make $700 mln profit for short-sellers","NEW YORK, May 3 Short-sellers who had targeted Tesla Inc logged a $700 million paper profit on Thursday after the stock fell nearly 9 percent a day after Chief Executive Elon Musk stunned analysts by dodging ""boring"" questions about the electric car maker's financial outlook."
2018-05-03,New VW CEO vows integrity drive but investors unimpressed,"BERLIN Volkswagen's  new chief executive on Thursday vowed to make the carmaker ""more honest"" as it fights to recover from 2015's diesel emissions scandal, but its wary investors called for outside vetting of steps to restore its reputation."
2018-05-03,UPDATE 2-New VW CEO vows integrity drive but investors unimpressed,"* Investors demand independent scrutiny of corp culture (Releads on culture change comments, adds investor comments and detail on battery purchasing)"
2018-05-03,"The price of Musk cutting off analysts? For Tesla, it's $2 billion",SAN FRANCISCO Ducking analysts' questions has a price: $2 billion. | Video
2018-05-03,"CORRECTED-UPDATE 5-The price of Musk cutting off analysts? For Tesla, it's $2 bln","SAN FRANCISCO, May 2 Ducking analysts' questions has a price: $2 billion."
2018-05-03,German car registrations up 8 percent in April on SUV sales: KBA,"FRANKFURT Passenger car registrations in Germany rose 8 percent in April from the same month last year to 314,055 cars, boosted by a surge in demand for sport-utility vehicles (SUVs) and luxury cars, the country's KBA vehicle authority said on Thursday."
2018-05-04,"Tesla shares, bonds drop as CEO Musk bites hand of Wall Street","Tesla Inc  chief Elon Musk's refusal to answer ""boring"" Wall Street questions about finances sent the electric vehicle maker's shares down as much as 7 percent on Thursday, jarring investors and raising concerns about its ability to raise money in the future. | Video"
2018-05-04,"UPDATE 4-Tesla shares, bonds drop as CEO Musk bites hand of Wall Street","May 3 Tesla Inc chief Elon Musk's refusal to answer ""boring"" Wall Street questions about finances sent the electric vehicle maker's shares down as much as 7 percent on Thursday, jarring investors and raising concerns about its ability to raise money in the future."
2018-05-08,"Audi eyes 800,000 electric and hybrid car sales in 2025","BERLIN German premium brand Audi on Tuesday said it plans to sell about 800,000 battery-electric and hybrid powered cars in 2025, as it seeks to catch up with electric car rival Tesla and emerge from a damaging emissions-cheating scandal."
2018-05-08,"Audi eyes 800,000 electric and hybrid car sales in 2025","BERLIN, May 8 German premium brand Audi on Tuesday said it plans to sell about 800,000 battery-electric and hybrid powered cars in 2025, as it seeks to catch up with electric car rival Tesla and emerge from a damaging emissions-cheating scandal."
2018-05-09,UPDATE 3-U.S. safety board probes fatal Tesla accident in Florida,"May 9 The U.S. National Transportation Safety Board said on Wednesday it will investigate a Tesla accident in Fort Lauderdale, Florida this week that killed two teenagers and injured another - the agency's fourth active probe into crashes of the company's electric vehicles."
2018-05-09,"BRIEF-CTW Investment Urges Tesla Shareholders To Vote Against Re-Election Of Directors Antonio Gracias, Kimball Musk, And James Murdoch","* CTW INVESTMENT GROUP URGES TESLA INC SHAREHOLDERS TO VOTE AGAINST RE-ELECTION OF DIRECTORS ANTONIO GRACIAS, KIMBALL MUSK, AND JAMES R. MURDOCH Source text: (https://bit.ly/2I8cgcH) Further company coverage: (Reuters.Briefs@thomsonreuters.com)"
