date,title,abstract
2016-03-16,Ex-New York Fed employee avoids prison for Goldman Sachs leaks,"NEW YORK A former Federal Reserve Bank of New York employee was spared prison on Wednesday, disappointing prosecutors who said his leaking of confidential documents to a friend at Goldman Sachs Group Inc  justified time behind bars."
2016-03-16,Ex-New York Fed employee avoids prison for Goldman Sachs leaks,"NEW YORK, March 16 A former Federal Reserve Bank of New York employee was spared prison on Wednesday, disappointing prosecutors who said his leaking of confidential documents to a friend at Goldman Sachs Group Inc  justified time behind bars."
2016-03-16,"Corrigan retires from Goldman Sachs, a friend and foe of Paul Volcker",E. Gerald Corrigan has gotten used to big change during his career in government and on Wall Street.
2016-03-16,"CORRECTED-Corrigan retires from Goldman Sachs, a friend and foe of Paul Volcker",March 15 E. Gerald Corrigan has gotten used to big change during his career in government and on Wall Street.
2016-03-17,"StanChart PE arm, Goldman invest $28 mln in Vietnam fintech startup","HANOI, March 17 A private-equity arm of Standard Chartered Plc and Goldman Sachs have invested a combined $28 million in Vietnamese startup M_Service, the operator of mobile e-wallet MoMo, the companies said in a joint statement on Thursday."
2016-03-21,Goldman Sachs plans to close Geneva office: spokesman,"ZURICH Goldman Sachs  is looking to close its Geneva private banking branch, a spokesman for the U.S. bank said on Monday."
2016-03-21,Goldman Sachs plans to close Geneva office -spokesman,"ZURICH, March 21 Goldman Sachs is looking to close its Geneva private banking branch, a spokesman for the U.S. bank said on Monday."
2016-03-21,Rouble to rise almost 10 pct to 62/dollar in 12 months-Goldman,"LONDON, March 21 Investment bank Goldman Sachs said on Monday it was raising its forecasts for the rouble, predicting it would trade at 62 per dollar in 12 months time, almost 10 percent stronger than current levels."
2016-03-21,UPDATE 1-Fed approves Goldman acquisition of GE Capital's U.S. online deposits,March 21 Goldman Sachs Group Inc received permission on Monday to complete its $17 billion acquisition of GE Capital Bank's U.S. online deposits.
2016-03-21,Fed approves Goldman acquisition of GE Capital's U.S. online deposits,March 21 Goldman Sachs Group Inc received permission on Monday to complete its $17 billion acquisition of GE Capital Bank's U.S. online deposits.
2016-03-22,Ex-Goldman Sachs employee spared jail over New York Fed leaks,"NEW YORK, March 22 A former Goldman Sachs Group Inc associate who admitted to illegally obtaining confidential documents from a friend at the Federal Reserve Bank of New York was handed a fine on Tuesday but spared a prison sentence."
2016-03-22,MOVES-Credit Suisse sponsors co-head to join Goldman Sachs -sources,"March 22 Sarah-Marie Martin has resigned as co-head of Credit Suisse Group AG's Americas financial sponsors group, which focuses on private equity firms, to join Goldman Sachs Group Inc, people familiar with the matter said on Tuesday."
2016-03-23,Goldman Sachs' head U.S. inflation trader put on leave-WSJ,"NEW YORK, March 23 Goldman Sachs Group Inc  has put Josh Schiffrin, its head of U.S. inflation trading, on leave while it reviews certain trades, the Wall Street Journal reported on Wednesday."
2016-03-23,"New York banking regulator gives blessing to Goldman, GE bank deal",WASHINGTON The New York Department of Financial Services on Wednesday approved Goldman Sachs Group Inc  acquisition of GE Capital Bank's U.S. online deposits.
2016-03-23,"New York banking regulator gives blessing to Goldman, GE bank deal","WASHINGTON, March 23 The New York Department of Financial Services on Wednesday approved Goldman Sachs Group Inc  acquisition of GE Capital Bank's U.S. online deposits."
2016-03-23,Ex-Goldman Sachs employee spared jail over New York Fed leaks,NEW YORK A former Goldman Sachs Group Inc associate who admitted to illegally obtaining confidential documents from a friend at the Federal Reserve Bank of New York was handed a fine on Tuesday but spared a prison sentence.
2016-03-24,"BRIEF-Goldman keeps commodities top spot amid oil, metals price rout -survey",March 24 Survey by industry analytics firm Coalition based on banks' public disclosures and independent research:
2016-03-24,BRIEF-Trinseo SA enters underwriting agreement with Goldman Sachs and Bain Capital relating to underwritten offering of 10.6 mln shares at $0.01/shr,* Entered into underwriting agreement with Goldman Sachs and Bain Capital relating to underwritten offering of 10.6 million shares at $0.01 per share
2016-03-24,EU financial regulatory machine sputters as crisis-era urgency wanes,"LONDON An engineered slowdown in European Union financial rulemaking has turned into outright stalling in parts, holding back reforms to boost growth and leaving banks unclear over future business models."
2016-03-24,EU financial regulatory machine sputters as crisis-era urgency wanes,"LONDON, March 24 An engineered slowdown in European Union financial rulemaking has turned into outright stalling in parts, holding back reforms to boost growth and leaving banks unclear over future business models."
2016-03-29,Goldman raises $1.5 bln in infrastructure fund first close-sources,"March 29 Goldman Sachs Group Inc closed the first stage of fundraising for its newest infrastructure fund with about $1.5 billion, according to people familiar with the matter."
2016-03-29,"BRIEF-Spotify raises $1 billion in debt financing from TPG, Dragoneer & Goldman Sachs - CNBC, citing DJ","* Spotify raises $1 billion in debt financing from TPG, Dragoneer & Goldman Sachs - CNBC, citing Dow Jones    )"
2016-03-29,SunEdison being investigated by SEC on liquidity concerns: WSJ,"The U.S. Securities and Exchange Commission is looking into SunEdison Inc's disclosures to see if the solar company exaggerated its liquidity last year when it said it had more than $1 billion in cash, the Wall Street Journal reported on Monday."
2016-03-29,UPDATE 1-SunEdison being investigated by SEC on liquidity concerns-WSJ,"March 28 The U.S. Securities and Exchange Commission is looking into SunEdison Inc's disclosures to see if the solar company exaggerated its liquidity last year when it said it had more than $1 billion in cash, the Wall Street Journal reported on Monday."
2016-03-29,SunEdison being investigated by SEC on liquidity concerns-WSJ,"March 28 The U.S. Securities and Exchange Commission is looking into SunEdison Inc's disclosures to see if the solar company exaggerated its liquidity last year when it said it had more than $1 billion in cash, the Wall Street Journal reported on Monday, citing people familiar with the matter."
2016-04-08,UPDATE 1-Goldman Sachs pays CEO Blankfein $22.6 mln for 2015,"April 8 Goldman Sachs Group Inc paid Chief Executive Lloyd Blankfein $22.6 million for 2015, according to a regulatory filing on Friday, marking his first pay decline in four years."
2016-04-08,BRIEF-Goldman Sachs CEO Blankfein's 2015 total compensation $22.6 mln vs $22.1 mln last yr,"* Says CEO Lloyd Blankfein's compensation for 2015 was $22.6 million, including stock awards of $13.9 million"
2016-04-08,UPDATE 1-ANZ considering sale of stake in Malaysia's AmBank - sources,* ANZ also weighing sale of 20 pct stake in Chinese lender-sources
2016-04-11,Roboadvisers set to capitalize under new U.S. retirement plan rule,"NEW YORK A new U.S. rule protecting retirement funds from commission-paid brokers could be good for roboadvisers, a fast-growing sector that manages money with algorithms who may collect new clients fired by other firms because their accounts are too small."
2016-04-11,Roboadvisers set to capitalize under new U.S. retirement plan rule,"NEW YORK, April 11 A new U.S. rule protecting retirement funds from commission-paid brokers could be good for roboadvisers, a fast-growing sector that manages money with algorithms who may collect new clients fired by other firms because their accounts are too small."
2016-04-11,Goldman Sachs to pay $5bln in U.S. Justice Dept mortgage bond pact,"April 11 Goldman Sachs Group Inc has agreed to pay $5.06 billion to settle claims that it misled mortgage bond investors during the financial crisis, the U.S. Department of Justice said on Monday."
2016-04-11,Doha oil meet may not deliver 'bullish surprise': Goldman Sachs,"The Doha oil producers meet on April 17 is not expected to deliver a bullish surprise, Goldman Sachs said in a report on Monday."
2016-04-12,Goldman Sachs to pay $5 bln in U.S. Justice Dept mortgage bond pact,"Goldman Sachs Group Inc has agreed to pay $5.06 billion to settle claims that it misled mortgage bond investors during the financial crisis, the U.S. Department of Justice said on Monday."
2016-04-12,CORRECTED-UPDATE 2-Goldman Sachs to pay $5 bln in U.S. Justice Dept mortgage bond pact,"April 11 Goldman Sachs Group Inc has agreed to pay $5.06 billion to settle claims that it misled mortgage bond investors during the financial crisis, the U.S. Department of Justice said on Monday."
2016-04-13,Optiv Security pursues IPO -source,"April 13 Cyber security company Optiv Security Inc is working with Goldman Sachs Group Inc and Morgan Stanley on an initial public offering that could come as soon as the second half of 2016, a source familiar with the matter said on Wednesday."
2016-04-13,Factbox: U.S. regulators find deficiencies in 'living wills' of big banks,U.S. federal regulators said five out of the eight biggest U.S. banks do not have credible plans to operate without relying on taxpayer money in case of a bankruptcy and gave them until Oct. 1 to make amends or risk sanctions.
2016-04-14,Russia's Putin: Panama papers are 'provocation',"MOSCOW, April 14 Russian President Vladimir Putin said on Thursday media reports about offshore accounts in Panama were a ""provocation"" and the German newspaper behind the leaks was beholden to U.S. bank Goldman Sachs."
2016-04-15,"Kremlin says sorry to Goldman Sachs, German paper over Panama Papers slip-up","MOSCOW, April 15 The Kremlin on Friday apologised to U.S. investment bank Goldman Sachs and German newspaper Suddeutsche Zeitung, saying aides had mistakenly informed President Vladimir Putin that the American bank owned the newspaper."
2016-04-15,BRIEF-Goldman Sachs Group Inc. decreased stake in Elekta AB,"* Goldman Sachs Group, Inc decreased stake in Elekta AB from above 5 percent to 0.06409 percent of Elekta share capital  Source text for Eikon:  Further company coverage:    (Gdynia Newsroom)"
